t0,tau,n,touch_up,touch_down
2025-03-23 00:00:00+00:00,60,43,0.37209302325581395,0.3023255813953488
2025-03-23 00:00:00+00:00,70,43,0.20930232558139536,0.23255813953488372
2025-03-30 00:00:00+00:00,50,43,0.46511627906976744,0.5116279069767442
2025-03-30 00:00:00+00:00,60,43,0.3953488372093023,0.4418604651162791
2025-03-30 00:00:00+00:00,70,43,0.32558139534883723,0.18604651162790697
2025-04-06 00:00:00+00:00,50,43,0.627906976744186,0.5581395348837209
2025-04-06 00:00:00+00:00,60,43,0.5116279069767442,0.4883720930232558
2025-04-06 00:00:00+00:00,70,43,0.4418604651162791,0.3023255813953488
2025-04-13 00:00:00+00:00,50,43,0.4186046511627907,0.3488372093023256
2025-04-13 00:00:00+00:00,60,43,0.27906976744186046,0.20930232558139536
2025-04-13 00:00:00+00:00,70,43,0.20930232558139536,0.18604651162790697
2025-04-20 00:00:00+00:00,50,43,0.4883720930232558,0.3953488372093023
2025-04-20 00:00:00+00:00,60,43,0.32558139534883723,0.2558139534883721
2025-04-20 00:00:00+00:00,70,43,0.2558139534883721,0.13953488372093023
2025-04-27 00:00:00+00:00,50,43,0.3953488372093023,0.37209302325581395
2025-04-27 00:00:00+00:00,60,43,0.2558139534883721,0.16279069767441862
2025-04-27 00:00:00+00:00,70,43,0.16279069767441862,0.09302325581395349
2025-05-04 00:00:00+00:00,50,43,0.4418604651162791,0.37209302325581395
2025-05-04 00:00:00+00:00,60,43,0.37209302325581395,0.2558139534883721
2025-05-04 00:00:00+00:00,70,43,0.27906976744186046,0.11627906976744186
2025-05-11 00:00:00+00:00,50,43,0.37209302325581395,0.5581395348837209
2025-05-11 00:00:00+00:00,60,43,0.27906976744186046,0.4883720930232558
2025-05-11 00:00:00+00:00,70,43,0.18604651162790697,0.3488372093023256
2025-05-18 00:00:00+00:00,50,43,0.5116279069767442,0.5116279069767442
2025-05-18 00:00:00+00:00,60,43,0.37209302325581395,0.4418604651162791
2025-05-18 00:00:00+00:00,70,43,0.27906976744186046,0.32558139534883723
2025-05-25 00:00:00+00:00,50,43,0.3488372093023256,0.5813953488372093
2025-05-25 00:00:00+00:00,60,43,0.23255813953488372,0.37209302325581395
2025-05-25 00:00:00+00:00,70,43,0.11627906976744186,0.3023255813953488
2025-06-01 00:00:00+00:00,50,43,0.46511627906976744,0.3023255813953488
2025-06-01 00:00:00+00:00,60,43,0.23255813953488372,0.2558139534883721
2025-06-01 00:00:00+00:00,70,43,0.13953488372093023,0.18604651162790697
2025-06-08 00:00:00+00:00,50,43,0.3488372093023256,0.4418604651162791
2025-06-08 00:00:00+00:00,60,43,0.27906976744186046,0.32558139534883723
2025-06-08 00:00:00+00:00,70,43,0.20930232558139536,0.20930232558139536
2025-06-15 00:00:00+00:00,50,43,0.4186046511627907,0.5581395348837209
2025-06-15 00:00:00+00:00,60,43,0.32558139534883723,0.3953488372093023
2025-06-15 00:00:00+00:00,70,43,0.20930232558139536,0.3023255813953488
2025-06-22 00:00:00+00:00,50,43,0.5348837209302325,0.32558139534883723
2025-06-22 00:00:00+00:00,60,43,0.3488372093023256,0.2558139534883721
2025-06-22 00:00:00+00:00,70,43,0.3023255813953488,0.09302325581395349
2025-06-29 00:00:00+00:00,50,43,0.3488372093023256,0.3488372093023256
2025-06-29 00:00:00+00:00,60,43,0.2558139534883721,0.27906976744186046
2025-06-29 00:00:00+00:00,70,43,0.23255813953488372,0.20930232558139536
2025-07-06 00:00:00+00:00,50,43,0.3953488372093023,0.3953488372093023
2025-07-06 00:00:00+00:00,60,43,0.3023255813953488,0.3023255813953488
2025-07-06 00:00:00+00:00,70,43,0.23255813953488372,0.18604651162790697
2025-07-13 00:00:00+00:00,50,43,0.6511627906976745,0.5581395348837209
2025-07-13 00:00:00+00:00,60,43,0.5581395348837209,0.46511627906976744
2025-07-13 00:00:00+00:00,70,43,0.3953488372093023,0.3023255813953488
2025-07-20 00:00:00+00:00,50,43,0.4418604651162791,0.5116279069767442
2025-07-20 00:00:00+00:00,60,43,0.3488372093023256,0.4418604651162791
2025-07-20 00:00:00+00:00,70,43,0.32558139534883723,0.3488372093023256
2025-07-27 00:00:00+00:00,50,43,0.46511627906976744,0.6046511627906976
2025-07-27 00:00:00+00:00,60,43,0.32558139534883723,0.4186046511627907
2025-07-27 00:00:00+00:00,70,43,0.20930232558139536,0.32558139534883723
2025-08-03 00:00:00+00:00,50,43,0.46511627906976744,0.3953488372093023
2025-08-03 00:00:00+00:00,60,43,0.37209302325581395,0.18604651162790697
2025-08-03 00:00:00+00:00,70,43,0.27906976744186046,0.13953488372093023
2025-08-10 00:00:00+00:00,50,43,0.5116279069767442,0.4186046511627907
2025-08-10 00:00:00+00:00,60,43,0.4186046511627907,0.3488372093023256
2025-08-10 00:00:00+00:00,70,43,0.2558139534883721,0.27906976744186046
2025-08-17 00:00:00+00:00,50,43,0.5581395348837209,0.4186046511627907
2025-08-17 00:00:00+00:00,60,43,0.37209302325581395,0.32558139534883723
2025-08-17 00:00:00+00:00,70,43,0.18604651162790697,0.2558139534883721
2025-08-24 00:00:00+00:00,50,43,0.4883720930232558,0.627906976744186
2025-08-24 00:00:00+00:00,60,43,0.3953488372093023,0.46511627906976744
2025-08-24 00:00:00+00:00,70,43,0.32558139534883723,0.4418604651162791
2025-08-31 00:00:00+00:00,50,43,0.5581395348837209,0.5348837209302325
2025-08-31 00:00:00+00:00,60,43,0.4418604651162791,0.3953488372093023
2025-08-31 00:00:00+00:00,70,43,0.3488372093023256,0.32558139534883723
2025-09-07 00:00:00+00:00,50,43,0.4418604651162791,0.3488372093023256
2025-09-07 00:00:00+00:00,60,43,0.32558139534883723,0.27906976744186046
2025-09-07 00:00:00+00:00,70,43,0.18604651162790697,0.16279069767441862
2025-09-14 00:00:00+00:00,50,43,0.32558139534883723,0.3953488372093023
2025-09-14 00:00:00+00:00,60,43,0.2558139534883721,0.3023255813953488
2025-09-14 00:00:00+00:00,70,43,0.18604651162790697,0.2558139534883721
2025-09-21 00:00:00+00:00,50,43,0.37209302325581395,0.4418604651162791
2025-09-21 00:00:00+00:00,60,43,0.3023255813953488,0.3488372093023256
2025-09-21 00:00:00+00:00,70,43,0.18604651162790697,0.3023255813953488
2025-09-28 00:00:00+00:00,50,43,0.5813953488372093,0.3953488372093023
2025-09-28 00:00:00+00:00,60,43,0.5116279069767442,0.2558139534883721
2025-09-28 00:00:00+00:00,70,43,0.37209302325581395,0.13953488372093023
2025-10-05 00:00:00+00:00,50,43,0.6511627906976745,0.6046511627906976
2025-10-05 00:00:00+00:00,60,43,0.627906976744186,0.5581395348837209
2025-10-05 00:00:00+00:00,70,43,0.4883720930232558,0.4418604651162791
2025-10-12 00:00:00+00:00,50,43,0.7441860465116279,0.7209302325581395
2025-10-12 00:00:00+00:00,60,43,0.6744186046511628,0.6046511627906976
2025-10-12 00:00:00+00:00,70,43,0.5348837209302325,0.5348837209302325
2025-10-19 00:00:00+00:00,50,43,0.6976744186046512,0.5581395348837209
2025-10-19 00:00:00+00:00,60,43,0.5813953488372093,0.4186046511627907
2025-10-19 00:00:00+00:00,70,43,0.46511627906976744,0.32558139534883723
2025-10-26 00:00:00+00:00,50,43,0.5813953488372093,0.4883720930232558
2025-10-26 00:00:00+00:00,60,43,0.5116279069767442,0.3953488372093023
2025-10-26 00:00:00+00:00,70,43,0.3953488372093023,0.3953488372093023
2025-11-02 00:00:00+00:00,50,43,0.5581395348837209,0.813953488372093
2025-11-02 00:00:00+00:00,60,43,0.4418604651162791,0.7209302325581395
2025-11-02 00:00:00+00:00,70,43,0.27906976744186046,0.627906976744186
2025-11-09 00:00:00+00:00,50,43,0.5581395348837209,0.7441860465116279
2025-11-09 00:00:00+00:00,60,43,0.3953488372093023,0.627906976744186
2025-11-09 00:00:00+00:00,70,43,0.3488372093023256,0.4883720930232558
2025-11-16 00:00:00+00:00,50,43,0.6744186046511628,0.813953488372093
2025-11-16 00:00:00+00:00,60,43,0.6046511627906976,0.7441860465116279
2025-11-16 00:00:00+00:00,70,43,0.5116279069767442,0.6744186046511628
2025-11-23 00:00:00+00:00,50,43,0.6511627906976745,0.4418604651162791
2025-11-23 00:00:00+00:00,60,43,0.5813953488372093,0.4186046511627907
2025-11-23 00:00:00+00:00,70,43,0.4186046511627907,0.37209302325581395
2025-11-30 00:00:00+00:00,50,43,0.5116279069767442,0.6046511627906976
2025-11-30 00:00:00+00:00,60,43,0.46511627906976744,0.4883720930232558
2025-11-30 00:00:00+00:00,70,43,0.32558139534883723,0.3953488372093023
2025-12-07 00:00:00+00:00,50,43,0.46511627906976744,0.5116279069767442
2025-12-07 00:00:00+00:00,60,43,0.3953488372093023,0.37209302325581395
2025-12-07 00:00:00+00:00,70,43,0.3023255813953488,0.3023255813953488
2025-12-14 00:00:00+00:00,50,43,0.4883720930232558,0.46511627906976744
2025-12-14 00:00:00+00:00,60,43,0.37209302325581395,0.3488372093023256
2025-12-14 00:00:00+00:00,70,43,0.2558139534883721,0.3023255813953488
2025-12-21 00:00:00+00:00,50,43,0.3953488372093023,0.37209302325581395
2025-12-21 00:00:00+00:00,60,43,0.27906976744186046,0.32558139534883723
2025-12-21 00:00:00+00:00,70,43,0.20930232558139536,0.23255813953488372
2025-12-28 00:00:00+00:00,50,43,0.4186046511627907,0.20930232558139536
2025-12-28 00:00:00+00:00,60,43,0.2558139534883721,0.18604651162790697
2025-12-28 00:00:00+00:00,70,43,0.13953488372093023,0.11627906976744186
2026-01-04 00:00:00+00:00,50,43,0.4186046511627907,0.4883720930232558
2026-01-04 00:00:00+00:00,60,43,0.37209302325581395,0.37209302325581395
2026-01-04 00:00:00+00:00,70,43,0.13953488372093023,0.20930232558139536
2026-01-11 00:00:00+00:00,50,43,0.4418604651162791,0.32558139534883723
2026-01-11 00:00:00+00:00,60,43,0.37209302325581395,0.18604651162790697
2026-01-11 00:00:00+00:00,70,43,0.23255813953488372,0.18604651162790697
2026-01-18 00:00:00+00:00,50,43,0.23255813953488372,0.4883720930232558
2026-01-18 00:00:00+00:00,60,43,0.18604651162790697,0.37209302325581395
2026-01-18 00:00:00+00:00,70,43,0.16279069767441862,0.2558139534883721
2026-01-25 00:00:00+00:00,50,43,0.5581395348837209,0.7209302325581395
2026-01-25 00:00:00+00:00,60,43,0.4883720930232558,0.5116279069767442
2026-01-25 00:00:00+00:00,70,43,0.4186046511627907,0.3023255813953488
2026-02-01 00:00:00+00:00,50,43,0.7674418604651163,0.813953488372093
2026-02-01 00:00:00+00:00,60,43,0.7441860465116279,0.6744186046511628
2026-02-01 00:00:00+00:00,70,43,0.5813953488372093,0.6046511627906976
2026-02-08 00:00:00+00:00,50,43,0.6744186046511628,0.6976744186046512
2026-02-08 00:00:00+00:00,60,43,0.5813953488372093,0.6046511627906976
2026-02-08 00:00:00+00:00,70,43,0.46511627906976744,0.46511627906976744
2026-02-15 00:00:00+00:00,50,43,0.6046511627906976,0.6046511627906976
2026-02-15 00:00:00+00:00,60,43,0.4883720930232558,0.5813953488372093
2026-02-15 00:00:00+00:00,70,43,0.37209302325581395,0.3488372093023256
2026-02-22 00:00:00+00:00,50,43,0.5813953488372093,0.5813953488372093
2026-02-22 00:00:00+00:00,60,43,0.5116279069767442,0.5348837209302325
2026-02-22 00:00:00+00:00,70,43,0.46511627906976744,0.3953488372093023
2026-03-01 00:00:00+00:00,50,43,0.6046511627906976,0.7906976744186046
2026-03-01 00:00:00+00:00,60,43,0.5581395348837209,0.6744186046511628
2026-03-01 00:00:00+00:00,70,43,0.46511627906976744,0.5348837209302325
2026-03-08 00:00:00+00:00,50,43,0.6511627906976745,0.5348837209302325
2026-03-08 00:00:00+00:00,60,43,0.46511627906976744,0.4418604651162791
2026-03-08 00:00:00+00:00,70,43,0.3953488372093023,0.23255813953488372
2026-03-15 00:00:00+00:00,50,43,0.5813953488372093,0.6046511627906976
2026-03-15 00:00:00+00:00,60,43,0.4418604651162791,0.5116279069767442
2026-03-15 00:00:00+00:00,70,43,0.32558139534883723,0.2558139534883721
2026-03-22 00:00:00+00:00,50,43,0.5116279069767442,0.6046511627906976
2026-03-22 00:00:00+00:00,60,43,0.4418604651162791,0.4418604651162791
2026-03-22 00:00:00+00:00,70,43,0.3953488372093023,0.3023255813953488
2026-03-29 00:00:00+00:00,50,43,0.46511627906976744,0.3953488372093023
2026-03-29 00:00:00+00:00,60,43,0.32558139534883723,0.32558139534883723
2026-03-29 00:00:00+00:00,70,43,0.23255813953488372,0.18604651162790697
2026-04-05 00:00:00+00:00,50,43,0.5348837209302325,0.4186046511627907
2026-04-05 00:00:00+00:00,60,43,0.4186046511627907,0.3023255813953488
2026-04-05 00:00:00+00:00,70,43,0.37209302325581395,0.09302325581395349
2026-04-12 00:00:00+00:00,50,43,0.3953488372093023,0.37209302325581395
2026-04-12 00:00:00+00:00,60,43,0.27906976744186046,0.27906976744186046
2026-04-12 00:00:00+00:00,70,43,0.18604651162790697,0.16279069767441862
2026-04-19 00:00:00+00:00,50,43,0.4186046511627907,0.37209302325581395
2026-04-19 00:00:00+00:00,60,43,0.37209302325581395,0.32558139534883723
2026-04-19 00:00:00+00:00,70,43,0.23255813953488372,0.16279069767441862
2026-04-26 00:00:00+00:00,50,43,0.37209302325581395,0.23255813953488372
2026-04-26 00:00:00+00:00,60,43,0.2558139534883721,0.20930232558139536
2026-04-26 00:00:00+00:00,70,43,0.11627906976744186,0.11627906976744186
2026-05-03 00:00:00+00:00,50,43,0.3023255813953488,0.37209302325581395
2026-05-03 00:00:00+00:00,60,43,0.23255813953488372,0.2558139534883721
2026-05-03 00:00:00+00:00,70,43,0.13953488372093023,0.16279069767441862
2026-05-10 00:00:00+00:00,50,43,0.27906976744186046,0.3953488372093023
2026-05-10 00:00:00+00:00,60,43,0.23255813953488372,0.27906976744186046
2026-05-10 00:00:00+00:00,70,43,0.13953488372093023,0.20930232558139536
2026-05-17 00:00:00+00:00,50,43,0.37209302325581395,0.4883720930232558
2026-05-17 00:00:00+00:00,60,43,0.20930232558139536,0.3488372093023256
2026-05-17 00:00:00+00:00,70,43,0.13953488372093023,0.16279069767441862
2026-05-24 00:00:00+00:00,50,43,0.3953488372093023,0.4186046511627907
2026-05-24 00:00:00+00:00,60,43,0.27906976744186046,0.32558139534883723
2026-05-24 00:00:00+00:00,70,43,0.16279069767441862,0.2558139534883721
2026-05-31 00:00:00+00:00,50,43,0.5581395348837209,0.7906976744186046
2026-05-31 00:00:00+00:00,60,43,0.46511627906976744,0.7906976744186046
2026-05-31 00:00:00+00:00,70,43,0.32558139534883723,0.627906976744186
2026-06-07 00:00:00+00:00,50,43,0.5813953488372093,0.5348837209302325
2026-06-07 00:00:00+00:00,60,43,0.5116279069767442,0.5116279069767442
2026-06-07 00:00:00+00:00,70,43,0.3953488372093023,0.3953488372093023
2026-06-14 00:00:00+00:00,50,43,0.46511627906976744,0.5581395348837209
2026-06-14 00:00:00+00:00,60,43,0.3488372093023256,0.32558139534883723
2026-06-14 00:00:00+00:00,70,43,0.27906976744186046,0.2558139534883721
2026-06-21 00:00:00+00:00,50,43,0.5813953488372093,0.5581395348837209
2026-06-21 00:00:00+00:00,60,43,0.37209302325581395,0.46511627906976744
2026-06-21 00:00:00+00:00,70,43,0.3023255813953488,0.37209302325581395
2026-06-28 00:00:00+00:00,50,43,0.6046511627906976,0.5581395348837209
2026-06-28 00:00:00+00:00,60,43,0.5348837209302325,0.3953488372093023
2026-06-28 00:00:00+00:00,70,43,0.27906976744186046,0.32558139534883723
2026-07-05 00:00:00+00:00,50,43,0.4883720930232558,0.5348837209302325
2026-07-05 00:00:00+00:00,60,43,0.37209302325581395,0.3953488372093023
2026-07-05 00:00:00+00:00,70,43,0.27906976744186046,0.32558139534883723
2026-07-12 00:00:00+00:00,50,43,0.3953488372093023,0.46511627906976744
2026-07-12 00:00:00+00:00,60,43,0.27906976744186046,0.3488372093023256
2026-07-12 00:00:00+00:00,70,43,0.20930232558139536,0.3023255813953488
2026-07-19 00:00:00+00:00,50,43,0.3023255813953488,0.37209302325581395
2026-07-19 00:00:00+00:00,60,43,0.2558139534883721,0.2558139534883721
2026-07-19 00:00:00+00:00,70,43,0.13953488372093023,0.20930232558139536
2026-07-26 00:00:00+00:00,50,43,0.4186046511627907,0.3953488372093023
2026-07-26 00:00:00+00:00,60,43,0.37209302325581395,0.32558139534883723
2026-07-26 00:00:00+00:00,70,43,0.27906976744186046,0.23255813953488372
2026-08-02 00:00:00+00:00,50,43,0.4186046511627907,0.2558139534883721
2026-08-02 00:00:00+00:00,60,43,0.37209302325581395,0.11627906976744186
2026-08-02 00:00:00+00:00,70,43,0.20930232558139536,0.046511627906976744
